5023,1721.069696397742,-2.844187465177482,2020-02-28 19:37:31.656030
5024,1717.101926326791,-1.9114725866842854,2020-02-28 19:37:31.656030
5025,1770.2600244720613,-4.053569385422893,2020-02-28 19:37:31.656030
5026,1776.5695718220495,-1.1821899812247647,2020-02-28 19:37:31.656030
0032,1755.377279533084,-3.2959025689497534,2020-02-28 19:37:31.656030
5023,1787.2721552440416,-1.9226879615569228,2020-02-28 19:37:32.656222
5024,1723.141150642609,-2.371945657148783,2020-02-28 19:37:32.656222
5025,1740.255017073676,-3.298109476748701,2020-02-28 19:37:32.656222
5026,1727.3398348392286,-1.7976701333278204,2020-02-28 19:37:32.656222
0032,1708.1679943904717,-2.837244603794494,2020-02-28 19:37:32.656222
5023,1700.6438893998716,-2.028938473543329,2020-02-28 19:37:33.657648
5024,1768.8276565201954,-3.460538696503285,2020-02-28 19:37:33.657648
5025,1762.2363055145,-1.4608882773062644,2020-02-28 19:37:33.657648
5026,1794.240352250314,-1.6607777859054065,2020-02-28 19:37:33.657648
0032,1729.8194858666225,-2.457769555484751,2020-02-28 19:37:33.657648
5023,1709.0960210290007,-2.227886021200311,2020-02-28 19:37:34.657850
5024,1792.565327716934,-3.242332042709688,2020-02-28 19:37:34.657850
5025,1763.6593451997046,-3.3634247155435424,2020-02-28 19:37:34.657850
5026,1784.9828747210988,-3.128336709480313,2020-02-28 19:37:34.657850
0032,1791.4402458422335,-1.747522592428977,2020-02-28 19:37:34.657850
5023,1791.6224736829,-2.844341910663983,2020-02-28 19:37:35.658293
5024,1701.5110755987384,-3.140832770201883,2020-02-28 19:37:35.658293
5025,1734.1247617104052,-3.04238254934535,2020-02-28 19:37:35.658293
5026,1776.8882697189554,-4.952550197891004,2020-02-28 19:37:35.658293
0032,1789.9244655638715,-3.151237144620623,2020-02-28 19:37:35.658293
5023,1765.3187574755282,-1.902463407748701,2020-02-28 19:37:36.659052
5024,1788.2313319969876,-5.006115526723452,2020-02-28 19:37:36.659052
5025,1771.8527449609928,-4.887960055742612,2020-02-28 19:37:36.659052
5026,1702.248808777259,-5.0942101425187465,2020-02-28 19:37:36.659052
0032,1734.7443404985193,-3.995170830878176,2020-02-28 19:37:36.659052
5023,1701.4089424158844,-3.869209931003052,2020-02-28 19:37:37.659222
5024,1705.461834963934,-2.0234856024526207,2020-02-28 19:37:37.659222
5025,1790.7223424692693,-2.4987418882529484,2020-02-28 19:37:37.659222
5026,1782.7444088892446,-1.4598636677160188,2020-02-28 19:37:37.659222
0032,1717.4616398909411,-2.7907020924285586,2020-02-28 19:37:37.659222
5023,1740.7596667790795,-5.176680521471372,2020-02-28 19:37:38.659529
5024,1751.6509266012963,-3.1896945365001397,2020-02-28 19:37:38.659529
5025,1736.7164221342962,-1.3828573871249819,2020-02-28 19:37:38.659529
5026,1755.8823532267534,-2.9169879589802634,2020-02-28 19:37:38.659529
0032,1709.5712649058376,-4.66771574871652,2020-02-28 19:37:38.659529
5023,1738.103581730245,-1.3266049361980037,2020-02-28 19:37:39.659736
5024,1766.5329182642945,-3.9572639263625224,2020-02-28 19:37:39.659736
5025,1760.6629390584167,-4.682250270278794,2020-02-28 19:37:39.659736
5026,1775.5892547856606,-3.81545872583314,2020-02-28 19:37:39.659736
0032,1738.7341305493244,-1.5607027922758658,2020-02-28 19:37:39.659736
5023,1759.136269704194,-1.7550028101504096,2020-02-28 19:37:40.660173
5024,1788.3528551574982,-3.044957477709212,2020-02-28 19:37:40.660173
5025,1705.9033333340185,-4.580794939334495,2020-02-28 19:37:40.660173
5026,1712.430912714001,-4.278702365779921,2020-02-28 19:37:40.660173
0032,1772.6323787676163,-4.360332268739315,2020-02-28 19:37:40.660173
5023,1797.9394088972151,-4.781944903118712,2020-02-28 19:37:41.660328
5024,1740.8283708577433,-3.597479055839986,2020-02-28 19:37:41.660328
5025,1782.9068962341394,-4.83977310251036,2020-02-28 19:37:41.660328
5026,1743.868492453734,-1.3072035744869783,2020-02-28 19:37:41.660328
0032,1747.4481799764321,-3.462320585937671,2020-02-28 19:37:41.660328
5023,1777.560875375918,-3.412825151948531,2020-02-28 19:37:42.661035
5024,1772.8952388788812,-3.556432098661967,2020-02-28 19:37:42.661035
5025,1705.5332847105356,-2.1617105731539303,2020-02-28 19:37:42.661035
5026,1731.120281475056,-5.1523034037075774,2020-02-28 19:37:42.661035
0032,1744.1902674818377,-3.056846456080355,2020-02-28 19:37:42.661035
5023,1729.879656690046,-4.100683135383783,2020-02-28 19:37:43.661480
5024,1700.9225363778478,-1.5278582095693078,2020-02-28 19:37:43.661480
5025,1791.3079972783153,-5.137465882264373,2020-02-28 19:37:43.661480
5026,1790.7648165000226,-1.1515800957666888,2020-02-28 19:37:43.661480
0032,1747.7486031454016,-3.317396073427398,2020-02-28 19:37:43.661480
5023,1751.5709136446226,-3.576034521421469,2020-02-28 19:37:44.662199
5024,1791.8317352772367,-2.9884309424014894,2020-02-28 19:37:44.662199
5025,1717.3998469468704,-3.9705046890386213,2020-02-28 19:37:44.662199
5026,1757.9790216140718,-5.291977029539483,2020-02-28 19:37:44.662199
0032,1733.4517407099495,-5.201760163184129,2020-02-28 19:37:44.662199
5023,1776.5260252244095,-2.448139734601139,2020-02-28 19:37:45.662610
5024,1746.6349373048063,-5.201196440107084,2020-02-28 19:37:45.662610
5025,1760.7238517224985,-1.6372652390180926,2020-02-28 19:37:45.662610
5026,1799.6206249894824,-3.1538956315102844,2020-02-28 19:37:45.662610
0032,1719.46826312032,-2.393315009092442,2020-02-28 19:37:45.662610
5023,1799.446240164294,-1.3588764815390113,2020-02-28 19:37:46.663457
5024,1774.0785092000017,-2.886281089267364,2020-02-28 19:37:46.663457
5025,1761.9311674014484,-1.5273530308931442,2020-02-28 19:37:46.663457
5026,1746.9001618931156,-4.631042129038039,2020-02-28 19:37:46.663457
0032,1709.1107357796466,-1.3796972763026596,2020-02-28 19:37:46.663457
5023,1716.52123781183,-1.7575771348189422,2020-02-28 19:37:47.664096
5024,1752.1903830194249,-1.800816690173503,2020-02-28 19:37:47.664096
5025,1752.7888407426915,-1.988165712175371,2020-02-28 19:37:47.664096
5026,1798.4228841726117,-3.529343382713485,2020-02-28 19:37:47.664096
0032,1706.0582765708498,-3.113286804791815,2020-02-28 19:37:47.664096
5023,1776.1666812242836,-3.233624538952814,2020-02-28 19:37:48.664112
5024,1758.8864861268153,-2.075592009358861,2020-02-28 19:37:48.664112
5025,1750.4873489848183,-1.2237731695624126,2020-02-28 19:37:48.664112
5026,1754.6639207792762,-2.704683037241994,2020-02-28 19:37:48.664112
0032,1743.417467020276,-2.92411602250364,2020-02-28 19:37:48.664112
5023,1714.8547243802043,-3.168609522085684,2020-02-28 19:37:49.664391
5024,1775.1481726951104,-1.5742927373314153,2020-02-28 19:37:49.664391
5025,1730.3956350684018,-4.828365816151445,2020-02-28 19:37:49.664391
